Ville_Recherche,Titre,Prix,Surface_m2,Pieces,Type,Ville_Reelle,CP,Adresse_Texte
Bordeaux,"Maison de ville en pierre en bon état, avec prestations anciennes, jardin à l'arrière au calme de 1000 m² environ, 
En RDC belle entrée, une grande cuisine (29m²) et un salon (34m²), deux chambres...",160000,153.4,5,Maison,Hure,33190,"Hure, 33190, France"
Bordeaux,"Maison à Vendre à Coutras (33230) en Gironde (33),  dans un quartier avec proximité des commerc...",130000,86.0,4,Maison,Coutras,33230,"Coutras, 33230, France"
Bordeaux,"A VENDRE, Gironde, proche Bordeaux, SAINT MEDARD EN JALLES quartier Corbiac, dans une rue très ...",860000,228.0,7,Maison,Saint-Médard-en-Jalles,33160,"Saint-Médard-en-Jalles, 33160, France"
Bordeaux,Quartier calme et recherché proximité immédiate du nouveau lycée jolie terrain à bâtir d'enviro...,150000,1513.0,0,Autre,Créon,33670,"Créon, 33670, France"
Bordeaux,"Maison à Vendre à Camblanes-et-Meynac (33360) en Gironde (33).

Secteur calme et recherché po...",567300,149.0,5,Maison,Camblanes-et-Meynac,33360,"Camblanes-et-Meynac, 33360, France"
Bordeaux,"Venez découvrir ce havre de paix, loin du bruit et du monde, sans nuisances. 
Propriété en campagne, au calme, à 5min de Monségur, 10 min de Sauveterre de Guyenne et à 50min de Bordeaux, sur plus...",630000,315.0,10,Maison,Monségur,33580,"Monségur, 33580, France"
Bordeaux,"A 10 minutes de Sauveterre de Guyenne, Monségur et La Réole, Propriété au calme, tournée vers la nature, avec dépendances. Maison de caractère en pierre avec 5 chambres dont 3 suites parentales,...",260000,250.0,8,Maison,Mesterrieux,33540,"Mesterrieux, 33540, France"
Bordeaux,"terrain à bâtir à vendre d'une superficie de 686 m², ZONE UB du PLU de la commune, première lig...",54630,686.0,0,Autre,Saint-Ciers-d'Abzac,33910,"Saint-Ciers-d'Abzac, 33910, France"
Bordeaux,"terrain à bâtir à vendre d'une superficie de 753 m², ZONE UB du PLU de la commune, deuxième lig...",54630,753.0,0,Autre,Saint-Ciers-d'Abzac,33910,"Saint-Ciers-d'Abzac, 33910, France"
Bordeaux,"Pavillon à rafraichir composé en rdc d'un cuisine double salon, chambre, salle d'eau. A l'étage deux chambres, combles aménageables. Garage attenant avec cuisine annexe. Accès cave. Dépendance non...",100000,85.0,5,Maison,Lamothe-Landerron,33190,"Lamothe-Landerron, 33190, France"
Bordeaux,"LE BOUSCAT très bon emplacement rue calme à proximité du Parc Bordelais (Bus commerces)
Découv...",600000,104.0,5,Maison,Bouscat,33110,"Bouscat, 33110, France"
Bordeaux,"Maison à Vendre à Cénac (33360) en Gironde (33).

Située au calme belle maison style ile de F...",500000,280.0,7,Maison,Cénac,33360,"Cénac, 33360, France"
Bordeaux,"A VENDRE, Gironde, proche Bordeaux, BLANQUEFORT, secteur Tanais, sur un beau terrain non divisi...",500000,125.0,4,Maison,Blanquefort,33290,"Blanquefort, 33290, France"
Bordeaux,"Avenue de la Libération, à proximité de l'hippodrome, au pied du tram D, maison en pierre en R+...",478000,120.0,6,Maison,Bouscat,33110,"Bouscat, 33110, France"
Bordeaux,"Maison à vendre à FRONSAC (33126) , proximité de LIBOURNE (33500) à pieds !!,  dans un environn...",538462,241.0,7,Maison,Fronsac,33126,"Fronsac, 33126, France"
Bordeaux,"Propriété viticole à Vendre AOC Saint-Émilion Grand Cru (33330) en Gironde (33)

Nous vous pr...",1400000,235.0,7,Maison,Saint-Émilion,33330,"Saint-Émilion, 33330, France"
Bordeaux,"Maison à Vendre à Créon Centre (33670) en Gironde (33).


A deux pas de la place de la Prévô...",427500,187.0,6,Maison,Créon,33670,"Créon, 33670, France"
Bordeaux,"A VENDRE, Gironde, GRAYAN et L'HOPITAL, au calme mais proche du centre bourg et à 6 kms des pla...",237500,70.0,3,Maison,Grayan-et-l'Hôpital,33590,"Grayan-et-l'Hôpital, 33590, France"
Bordeaux,Maison à Vendre à Créon (33670) en Gironde (33) . Quartier privilégié proche de toutes les comm...,570000,227.0,8,Maison,Créon,33670,"Créon, 33670, France"
Bordeaux,"Maison à Vendre à Saint-Magne-de-Castillon (33350) en Gironde (33), 

venez découvrir cette m...",355000,190.0,6,Maison,Saint-Magne-de-Castillon,33350,"Saint-Magne-de-Castillon, 33350, France"
Bordeaux,"Dans une petite copropriété constituée d'un immeuble en pierre, un appartement de type 2 entièrement rénové de 38m².

Il comprend en rez-de-chaussé  une entrée donnant sur le coin cuisine ouverte...",150000,38.0,2,Appartement,Carbon-Blanc,33560,"Carbon-Blanc, 33560, France"
Bordeaux,"A vendre à LEGE CAP FERET, quartier de L'HERBE, sur une parcelle de 1101m², une maison de 300m²...",4600000,300.0,8,Maison,Lège-Cap-Ferret,33950,"Lège-Cap-Ferret, 33950, France"
Bordeaux,"La Provence aux portes du Médoc : pour les amoureux de grands espaces, 
A vendre à Parempuyre ...",1330000,415.0,6,Maison,Parempuyre,33290,"Parempuyre, 33290, France"
Bordeaux,"Entre le Bois de Thouars et le Parc Peixotto, à proximité d'un centre commercial , cette maison...",440000,134.0,6,Maison,Talence,33400,"Talence, 33400, France"
Bordeaux,"LE BOUSCAT 33110 - GIRONDE (33)

A proximité de l'hôpital suburbain, je vous propose cette tr...",263000,463.0,0,Autre,Bouscat,33110,"Bouscat, 33110, France"
Bordeaux,"A VENDRE, Gironde, proche Bordeaux, PAREMPUYRE, proche centre ville au calme, sur un terrain d'...",398000,168.0,5,Maison,Parempuyre,33290,"Parempuyre, 33290, France"
Bordeaux,"PROPRIETE  20 min de LIBOURNE (33500) et de SAINT ANDRE DE CUBZAC (33240) en Gironde (33), sur ...",1100000,317.0,10,Maison,Libourne,33500,"Libourne, 33500, France"
Bordeaux," Maison à Vendre à Villegouge (33141) en Gironde (33), 12 min de LIBOURNE, maison en pierre en ...",360000,193.0,5,Maison,Villegouge,33141,"Villegouge, 33141, France"
Bordeaux,"BORDEAUX - Quartier Saint Seurin 
Magnifique maison bourgeoise  en pierre datant de 1805 d'une...",1725000,320.0,9,Maison,Bordeaux,33000,"Bordeaux, 33000, France"
Bordeaux,ANDERNOS  LES BAINS CENTRE - 73 M² - TERRAIN 700 M² - GARAGE,399000,72.8,5,Maison,Andernos-les-Bains,33510,"Andernos-les-Bains, 33510, France"
Bordeaux,"Faisant face à la Basilique Saint-Michel, dans une rue commerçante et vivante, bien achalandée,...",247600,35.0,0,Autre,Bordeaux,33000,"Bordeaux, 33000, France"
Bordeaux,"Maison à vendre à TARNES (33240) en GIRONDE, sur 6000 m² de terrain dont 800 m² de bois, grande...",529808,286.0,8,Maison,Saint-André-de-Cubzac,33240,"Saint-André-de-Cubzac, 33240, France"
Bordeaux,"A VENDRE, Gironde proche Bordeaux, EYSINES, secteur Le Vigean, dans un secteur calme, sur une p...",365000,126.0,5,Maison,Eysines,33320,"Eysines, 33320, France"
Bordeaux,"À moins de 200m du Parc Bordelais, dans un environnement calme et recherché du Bouscat, cette m...",685000,132.0,6,Maison,Bouscat,33110,"Bouscat, 33110, France"
Bordeaux,"Maison à Vendre à Eynesse (33220) en Gironde (33).

Entre Sainte Foy la Grande (33220)  et Ca...",177000,122.0,5,Maison,Eynesse,33220,"Eynesse, 33220, France"
Bordeaux,"Gironde, proche Bordeaux, BEGLES, proche du centre et des boulevards, sur un terrain de 230 m²,...",539000,104.0,4,Maison,Bègles,33130,"Bègles, 33130, France"
Bordeaux,"A VENDRE, Gironde, HOURTIN, dans un secteur calme à environ 5 kms du centre bourg, sur un terra...",320000,83.0,4,Maison,Hourtin,33990,"Hourtin, 33990, France"
Bordeaux,"A VENDRE, Gironde, proche Bordeaux, LE PIAN MEDOC, sur un terrain de 1871 m² non divisible, Mai...",200000,113.0,4,Maison,Pian-Médoc,33290,"Pian-Médoc, 33290, France"
Rouen,"Saint-Eustache-la-Forêt, maison à rénover avec fort potentiel. Le terrain a une superficie de 2 341 m². Sans chauffage à part une cheminée insert. Elle vous propose : une véranda orientée sud,...",140000,102.0,5,Maison,Saint-Eustache-la-Forêt,76210,"Saint-Eustache-la-Forêt, 76210, France"
Rouen,"Maison LE HAVRE - Secteur Le Bois de Bléville -

Pavillon de plain-pied surélevé d'environ 98m², mitoyen d'un coté comprenant :
Une entrée avec rangements, une cuisine aménagée ouverte sur la...",180000,98.0,4,Maison,Havre,76620,"Havre, 76620, France"
Rouen,"Maison- Sanvic mairie -  idéalement située 

Maison d’environ 127 m2 de type F5 dans un secteur recherché proche des commerces, écoles et  transports :

Ce bien vous offre au rez-de-chaussée une...",400000,127.9,5,Maison,Havre,76620,"Havre, 76620, France"
Rouen,"Sur le secteur de Sainte-Adresse, pavillon de type F5 d'environ 140m² sur sous-sol complet comprenant :

Une entrée, cuisine aménagée et équipée ouverte sur un vaste séjour-salon d'environ 60m²...",516500,140.0,6,Maison,Sainte-Adresse,76310,"Sainte-Adresse, 76310, France"
Rouen,"Secteur Coty, centre-ville du HAVRE.

Appartement au quatrième étage de type F6 de 163.43m² en duplex comprenant :

Une vaste entrée, un séjour/salon avec balcon, salle à manger,  une cuisine, une...",345000,163.43,6,Appartement,Havre,76600,"Havre, 76600, France"
Rouen,"MONTIVILLIERS -CENTRE-VILLE-
 
Maison de ville mitoyenne d'une surface d'environ  136 m² et d'un terrain de 148 m²située en plein coeur du centre-ville à proximité des commerces, écoles et...",220000,138.0,5,Maison,Montivilliers,76290,"Montivilliers, 76290, France"
Rouen,"Propriété familiale ou possibilité de trois logements indépendants : - le premier composé, au rez-de-chaussée d'un séjour-salle, cuisine, wc et douche et à l'étage, deux chambres, salle de bains...",360000,223.0,10,Maison,Octeville-sur-Mer,76930,"Octeville-sur-Mer, 76930, France"
Rouen,"LE HAVRE, proche Gare et université. Appartement F4 au 6ème étage avec ascenseur. Entrée, cuisine, séjour de 30m², 3 chambres, salle de bains, wc. Loi carrez : 93.89m². Idéal famille. Prévoir...",145000,93.89,4,Appartement,Havre,76620,"Havre, 76620, France"
Rouen,"- SAINNEVILLE - proche MONTIVILLIERS et SAINT-ROMAIN

Maison de type F4 d'environ 96m² dans un environnement calme, proche des transports et école comprenant :
Au rez de chaussée une vie de...",230000,96.57,5,Maison,Sainneville,76430,"Sainneville, 76430, France"
Rouen,"LE HAVRE - Sainte CECILE -

Maison d'environ 98m² idéalement située près de la place et de ses commerces comprenant :
Au rez de chaussée surélevé : Une entrée, cuisine aménagée, séjour lumineux,...",300000,98.0,5,Maison,Havre,76600,"Havre, 76600, France"
Rouen,"LE HAVRE - QUARTIER SANVIC EGLISE-

Appartement situé au deuxième et dernier étage d'un immeuble en copropriété d'une superficie de 100.41 m² loi carrez comprenant : 
Une entrée, une cuisine...",150000,100.41,4,Appartement,Havre,76620,"Havre, 76620, France"
Rouen,"EPOUVILLE- EXCLUSIVITE

Maison mitoyenne de type F4 bien exposée comprenant : 
Au rez de chaussée:  une entrée avec placard, cuisine semi-ouverte sur le séjour accès jardin, wc, placard. 
A...",171000,78.5,4,Maison,Épouville,76133,"Épouville, 76133, France"
Rouen,"LE HAVRE- BLEVILLE

Appartement en copropriété de type F4 dans une résidence sécurisée au ""Parc Montcalm"" de 82.54m² situé au rez de chaussée comprenant :
Une entrée, cuisine agencée, séjour-salon...",110000,82.54,4,Appartement,Havre,76620,"Havre, 76620, France"
Rouen,"LE HAVRE - FELIX FAURE- EXCLUSIVITE

Maison de type F3 sur une parcelle d'environ 515m² située dans un secteur recherché comprenant :
Une entrée, un séjour salon donnant accès à une terrasse bien...",290000,95.0,3,Maison,Havre,76620,"Havre, 76620, France"
Rouen,EXCLUSIVITE - Appartement F2 avec parking - MONTIVILLIERS,123000,40.17,2,Appartement,Montivilliers,76290,"Montivilliers, 76290, France"
Rouen,MONTIVILLIERS - EXCLUSIVITE - Pavillon de plain-pied,230000,87.4,4,Maison,Montivilliers,76290,"Montivilliers, 76290, France"
Rouen,"RES LES JARDINS LAMARTINE Appartement atypique esprit maison comprenant une entrée, une cuisine aménagée semi équipée, un séjour salon sur une belle terrasse vue 180e sur Rouen orientée Sud, 3...",375000,95.84,4,Appartement,Rouen,76000,"Rouen, 76000, France"
Rouen,"Maison individuelle de 2014 à vendre sur FLAMANVILLE à seulement 10 min en voiture D'YVETOT 76190.Superficie habitable de 100m² comprenant: Une entrée, un séjour de 38m² avec un conduit existant,...",240000,105.0,4,Maison,Flamanville,76970,"Flamanville, 76970, France"
Rouen,"Maison familiale individuelle dans le Centre bourg de LANQUETOT 76210.Superficie habitable d'environ 115m² comprenant : une grande entrée avec placard, salle/salon donnant sur le jardin, cuisine...",170000,116.0,4,Maison,Lanquetot,76210,"Lanquetot, 76210, France"
Rouen,"Charmante Maison individuelle au style Anglo Normande en bords de Seine sur Heurteauville.
Superficie habitable de 149m² comprenant: une belle extension d'environ 100m² avec piscine chauffée avec...",230000,149.0,5,Maison,Heurteauville,76940,"Heurteauville, 76940, France"
Rouen,"DIEPPE Quartier recherché agréable maison  sur jardin de 365m2.
Sous-sol complet divisé en garage 3 voitures, chaufferie, cave, débarras..
Rez de chaussée: entrée- dégagement, cuisine aménagée...",340000,138.39,5,Maison,Dieppe,76200,"Dieppe, 76200, France"
Rouen,"Au centre de SAINT NICOALS D'ALIERMONT, maison individuelle édifiée sur 1245 m² de terrain, offrant hall d'entrée, séjour salon, cuisine, deux chambres en rez de chaussée, wc, salle d'eau.
A...",180000,104.0,5,Maison,Saint-Nicolas-d'Aliermont,76510,"Saint-Nicolas-d'Aliermont, 76510, France"
Rouen,HOTEL DE VILLE - Appartement au 4ème étage avec ascenseur et vue imprenable sur le bassin du commerce - prévoir travaux complets - entrée - cuisine - séjour - chambre - salle d'eau - balcon - cave...,135000,47.02,2,Appartement,Havre,76600,"Havre, 76600, France"
Rouen,"Une maison d'habitation édifiée sur sous-sol complet divisé en garage, buanderie, cave, chauffe...",219999,150.0,8,Maison,Beaubec-la-Rosière,76440,"Beaubec-la-Rosière, 76440, France"
Rouen,"APPARTEMENT STUDIO, au premier étage d'une belle résidence, offrant hall d'entrée, pièce de vie principale, cuisine, salle bains avec wc.
Chauffage central individuel au gaz, cave , place de...",68500,30.48,1,Appartement,Dieppe,76200,"Dieppe, 76200, France"
Rouen,"AU COEUR DU QUARTIER DU POLLET authentique maison de pêcheur, d'environ 72M² de superficie habitable à rénover, offrant hall d'entrée, séjour avec accès direct sur le jardin, cuisine, wc.
A...",110000,72.67,3,Maison,Dieppe,76200,"Dieppe, 76200, France"
Rouen,"AUX PORTES DE DIEPPE, MAISON individuelle de plain pied, offrant hall d'entrée, séjour salon, véranda, trois chambres, salle d'eau et wc.
Sous-sol complet avec lingerie, chaufferie, et arriéré...",216000,94.39,5,Maison,Arques-la-Bataille,76880,"Arques-la-Bataille, 76880, France"
Rouen,"A DIX MINUTES DE DIEPPE, MAISON DE TYPE LONGERE A RENOVER EN EXPOSITION PLEIN SUD,  offrant hall d'entrée, cuisine, séjour, deux chambres en enfilade , salle de bains avec wc, bureau.
TERRAIN DE...",160000,84.49,3,Maison,Sauchay,76630,"Sauchay, 76630, France"
Rouen,"Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site ""Géorisques""
Maison comprenant au rez-de-chaussée une entrée, un séjour, une cuisine et arrière-cuisine,...",220000,113.5,5,Maison,Bec-de-Mortagne,76110,"Bec-de-Mortagne, 76110, France"
Rouen,"Appartement de 92 m² avec terrasse,cave et parking",248000,92.08,0,Appartement,Rouen,76100,"Rouen, 76100, France"
Rouen,"En Exclusivité !Ancien bâtiment d'artisan transformé en maison individuelle louée sur Arelaune-en-Seine.
Superficie habitable de 55m² comprenant: une entrée, salle /salon, 2 chambres en ...",90000,55.05,3,Maison,Arelaune-en-Seine,76940,"Arelaune-en-Seine, 76940, France"
Rouen,"Bel appartement de type F2 rue Charlotte Pérriand au 6e étage comprenant une entrée sur séjour salon avec balcon terrasse, une cuisine aménagée équipée, une chambre et grande salle de douche.Belle...",163000,40.17,2,Appartement,Rouen,76000,"Rouen, 76000, France"
Rouen,"Dans le quartier historique de Rouen, maison de ville comprenant au RDC un séjour salon ouvert sur une cuisine aménagée équipée neuve, WC séparés,au 1er: une chambre, et une grande salle de bains...",281000,95.0,4,Maison,Rouen,76000,"Rouen, 76000, France"
Rouen,"Au cœur du centre historique charmant F2 duplex au 4e étage très lumineux et au calme, cet appartement se situe proche de tous commerces et transports Metro Palais de Justice.4 Min en métro de la...",130000,39.43,2,Appartement,Rouen,76000,"Rouen, 76000, France"
Rouen,"Maison à vendre à SAINT PIERRE LES ELBEUF 76320 - Charmante maison ancienne en briques et silex, couverture en petites tuiles normande comprenant au R.D.C : entrée (carreaux de ciment au sol),...",172000,133.0,6,Maison,Saint-Pierre-lès-Elbeuf,76320,"Saint-Pierre-lès-Elbeuf, 76320, France"
Rouen,"SAINT AUBIN SUR MER maison de plain-pied avec vue sur mer comprenant:
Entrée sur sur salle à manger  avec cheminée insert  et cuisine aménagée semi-ouverte environ 34m2, séjour- salon d'environ...",360000,126.2,4,Maison,Saint-Aubin-sur-Mer,76740,"Saint-Aubin-sur-Mer, 76740, France"
